Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official,TrendOK,LiquidityOK
TTK.DE,TAKKT AG,TTK.DE,2.509999990463257,EUR,-67.87475892420616,0.0,0.0,Seitwärts,0.0,0.0,58.0,86.5,Zyklus-Hoch,0.0,72.403,752.0,0.0,1.0,28795244.0,0.0,0.0,-80.39,-80.39,0.247,14.27,"[0.0, 0.0, 0.0, 13.54, 25.0]",,41.8,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.011299435028248594, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0007446007,TTK.DE,TTK.DE,Medien & Digitales 📱,3.67,0.3458465033475281,0.25418224955629476,0.7043453970963309,86197.15,216354.8456779599,4.50550001502037,-0.4429031223847618,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,-0.30217945475338737,Industrials,Business Equipment & Supplies,Germany,EUR,3.7190046004932364,-67.87475892420616,86.5,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure",28.9,60.09,,neutral,stock,,,,0.00031406562803626414,TTK.DE,TAKKT AG,DE0007446007,TTK.DE,TTK.DE,Medien & Digitales 📱,Industrials,Business Equipment & Supplies,Germany,EUR,2.509999990463257,3.67,-67.87475892420616,0.0,0.0,41.8,Seitwärts,58.0,Zyklus-Hoch,-0.30217945475338737,-0.4429031223847618,4.50550001502037,0.3458465033475281,0.25418224955629476,0.7043453970963309,86197.15,216354.8456779599,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,False,False,False,AVOID,,,TTK.DE,TTK.DE,Business Equipment & Supplies,False,False
DVLT,Datavault AI Inc.,DVLT,0.6172000169754028,USD,-32.91304285010229,0.0,0.0,Seitwärts,0.0,0.0,44.8,71.3,Zyklus-neutral,-165.72,29.069,0.0,-28070000.0,238018480.0,6170000.0,-11.79,147.8,0.0,147.8,0.684,3.15,"[100.0, 0.0, 0.0, 28.75, 100.0]",0.0,48.4,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.1694915254237288, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US86633R6099,DVLT,DVLT,Tech 💻,,2.062781602463578,0.7656643329818356,0.8479532253431973,45278420.35,27945841.808639426,1.0171860034763813,-0.39322796925436265,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,-0.20597190775647156,Technology,Software - Infrastructure,United States,USD,-2.031742595731212,-32.91304285010229,71.3,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",35.79,76.71,,neutral,stock,,,,0.00031406562803626414,DVLT,Datavault AI Inc.,US86633R6099,DVLT,DVLT,Tech 💻,Technology,Software - Infrastructure,United States,USD,0.6172000169754028,,-32.91304285010229,0.0,0.0,48.4,Seitwärts,44.8,Zyklus-neutral,-0.20597190775647156,-0.39322796925436265,1.0171860034763813,2.062781602463578,0.7656643329818356,0.8479532253431973,45278420.35,27945841.808639426,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,False,True,False,AVOID,,,DVLT,DVLT,Software - Infrastructure,False,True
QS,QUANTUMSCAPE A,QS,6.90500020980835,USD,46.914904043112585,0.0,0.0,Seitwärts,0.0,0.0,57.1,60.4,Zyklus-neutral,-38.65,6.004,0.0,-116634872.0,4444975104.0,1.0,-2.62,0.0,0.0,0.0,21.138,32.36,"[0.0, 0.0, 0.0, 39.58, 36.84]",-13.218594,44.4,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.2768361581920904, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US74767V1098,QS,QS,Experimente,10.12,1.0369008659374306,0.5468925139415352,0.645336237936977,10445496.6,72126156.2145524,10.315300016403198,-0.33060597376439393,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,-0.35454287362465464,Consumer Cyclical,Auto Parts,United States,USD,1.3950112749932408,46.914904043112585,60.4,stock,Playground,playground,70.0,manual thematic assignment after stack redesign,"speculation, high volatility, optionality",28.31,69.09,,neutral,stock,,,,0.00031406562803626414,QS,QUANTUMSCAPE A,US74767V1098,QS,QS,Experimente,Consumer Cyclical,Auto Parts,United States,USD,6.90500020980835,10.12,46.914904043112585,0.0,0.0,44.4,Seitwärts,57.1,Zyklus-neutral,-0.35454287362465464,-0.33060597376439393,10.315300016403198,1.0369008659374306,0.5468925139415352,0.645336237936977,10445496.6,72126156.2145524,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,False,True,False,AVOID,,,QS,QS,Auto Parts,False,True
SMX,SMX (Security Matters) Public,SMX,8.834699630737305,USD,-99.73883493402226,0.0,0.0,Seitwärts,0.0,0.0,35.1,53.8,Zyklus-neutral,-210.65,50.074,0.0,-14249375.0,22898526.0,1.0,-62.23,0.0,0.0,0.0,0.079,0.07,"[0.0, 0.0, 0.0, 46.18, 25.0]",0.0,42.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.06779661016949157, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",IE000B5COQZ5,SMX,SMX,Tech 💻,,6.161257612689359,1.6524621733102305,0.9985578477558481,401947.15,3551082.337680912,358.1777093553543,-0.9753343119910004,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,-0.9465297357202085,Industrials,Specialty Business Services,Ireland,USD,-0.05996065338340628,-99.73883493402226,53.8,stock,Playground,playground,70.0,manual thematic assignment after stack redesign,"speculation, high volatility, optionality",23.03,80.53,,neutral,stock,,,,0.00031406562803626414,SMX,SMX (Security Matters) Public,IE000B5COQZ5,SMX,SMX,Tech 💻,Industrials,Specialty Business Services,Ireland,USD,8.834699630737305,,-99.73883493402226,0.0,0.0,42.3,Seitwärts,35.1,Zyklus-neutral,-0.9465297357202085,-0.9753343119910004,358.1777093553543,6.161257612689359,1.6524621733102305,0.9985578477558481,401947.15,3551082.337680912,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,False,False,False,AVOID,,,SMX,SMX,Specialty Business Services,False,False
UAA,UNDER ARMOUR,UAA,6.014999866485596,USD,-5.868544723557944,0.0,0.0,Seitwärts,0.0,0.0,47.3,51.3,Zyklus-neutral,-30.39,117.662,0.0,-385754240.0,4243432192.0,4975792128.0,-9.09,-5.2,-10.44,-15.64,1.431,109.25,"[0.0, 0.0, 0.0, 48.7, 12.88]",31.058352,42.4,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.5, ""liquidity"": 0.24293785310734461, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US9043111072,UAA,UAA,Konsum & Lifestyle,6.38,0.5720810066006685,0.4161034188818631,0.4341926538608606,10386788.6,62476532.0422141,5.713875017166138,0.05270063633082489,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,0.3604240727883795,Consumer Cyclical,Apparel Manufacturing,United States,USD,-0.41390886631332835,-5.868544723557944,51.3,stock,S12 Luxus & Marken,pillar,78.0,manual thematic assignment after stack redesign,"luxury, brands, premium consumption",37.71,67.02,,neutral,stock,,,,0.00031406562803626414,UAA,UNDER ARMOUR,US9043111072,UAA,UAA,Konsum & Lifestyle,Consumer Cyclical,Apparel Manufacturing,United States,USD,6.014999866485596,6.38,-5.868544723557944,0.0,0.0,42.4,Seitwärts,47.3,Zyklus-neutral,0.3604240727883795,0.05270063633082489,5.713875017166138,0.5720810066006685,0.4161034188818631,0.4341926538608606,10386788.6,62476532.0422141,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,True,True,False,AVOID,,,UAA,UAA,Apparel Manufacturing,True,True
GOT.V,GOLIATH RES,GOT.V,1.659999966621399,CAD,-10.270273230909998,0.0,0.0,Seitwärts,0.0,0.0,50.2,50.0,Zyklus-neutral,-164.74,100.0,0.0,-20772268.0,394225856.0,1.0,-5.27,0.0,0.0,0.0,5.955,11.76,"[0.0, 0.0, 0.0, 50.0, 88.14]",-13.722221,35.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.5, ""liquidity"": 0.03389830508474578, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA38171A2092,GOT.V,GOT.V,Edelmetalle ⛏️,2.56,0.66228566165773,0.33830261853370497,0.5454545708790801,472200.05,783852.0672386229,2.4517749989032747,-0.3229395163243167,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,-0.3069098741453451,Basic Materials,Other Precious Metals & Mining,Canada,CAD,1.8404890477013325,-10.270273230909998,50.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",27.18,70.21,,neutral,stock,,,,0.00031406562803626414,GOT.V,GOLIATH RES,CA38171A2092,GOT.V,GOT.V,Edelmetalle ⛏️,Basic Materials,Other Precious Metals & Mining,Canada,CAD,1.659999966621399,2.56,-10.270273230909998,0.0,0.0,35.3,Seitwärts,50.2,Zyklus-neutral,-0.3069098741453451,-0.3229395163243167,2.4517749989032747,0.66228566165773,0.33830261853370497,0.5454545708790801,472200.05,783852.0672386229,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,False,False,False,AVOID,,,GOT.V,GOT.V,Other Precious Metals & Mining,False,False
LUMN,LUMEN TECHN.,LUMN,6.849999904632568,USD,55.68181264006413,0.0,0.0,Seitwärts,0.0,0.0,60.8,49.3,Zyklus-neutral,0.0,100.0,0.0,-5826500096.0,24455852032.0,12401999872.0,-23.82,-8.7,-14.02,-22.72,1.802,69.05,"[0.0, 0.0, 0.0, 50.71, 38.17]",-28.083603,37.9,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.5, ""liquidity"": 0.29378531073446323, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US5502411037,LUMN,LUMN,Medien & Digitales 📱,9.32,0.8090702089126696,0.49501135217155817,0.47337277605647043,11267886.8,77185023.50541058,6.658649991750718,0.028737043262359707,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,-0.07932239225379667,Communication Services,Telecom Services,United States,USD,0.8836515922920007,55.68181264006413,49.3,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure",35.41,71.8,,neutral,stock,,,,0.00031406562803626414,LUMN,LUMEN TECHN.,US5502411037,LUMN,LUMN,Medien & Digitales 📱,Communication Services,Telecom Services,United States,USD,6.849999904632568,9.32,55.68181264006413,0.0,0.0,37.9,Seitwärts,60.8,Zyklus-neutral,-0.07932239225379667,0.028737043262359707,6.658649991750718,0.8090702089126696,0.49501135217155817,0.47337277605647043,11267886.8,77185023.50541058,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,True,True,False,AVOID,,,LUMN,LUMN,Telecom Services,True,True
MBLY,Mobileye Global,MBLY,6.994999885559082,USD,-57.810615695132526,0.0,0.0,Seitwärts,0.0,0.0,34.0,44.0,Zyklus-neutral,-3.27,0.564,0.0,632000000.0,5882599936.0,1894000000.0,10.74,-9.0,-20.7,-29.7,6.103,67.31,"[0.0, 0.0, 71.8, 56.05, 45.94]",24.514277,43.7,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.2033898305084746, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US60741F1049,MBLY,MBLY,Tech 💻,,0.5499496098144654,0.3300110368301238,0.6333857487667962,5309441.1,37139539.886882685,12.620024979114532,-0.4457221838201245,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,-0.27017061080819615,Consumer Cyclical,Auto Parts,Israel,USD,-1.7556180057464288,-57.810615695132526,44.0,stock,S15 Mobilität,pillar,80.0,manual thematic assignment after stack redesign,"mobility, autos, autonomy",22.88,57.36,,neutral,stock,,,,0.00031406562803626414,MBLY,Mobileye Global,US60741F1049,MBLY,MBLY,Tech 💻,Consumer Cyclical,Auto Parts,Israel,USD,6.994999885559082,,-57.810615695132526,0.0,0.0,43.7,Seitwärts,34.0,Zyklus-neutral,-0.27017061080819615,-0.4457221838201245,12.620024979114532,0.5499496098144654,0.3300110368301238,0.6333857487667962,5309441.1,37139539.886882685,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,False,True,False,AVOID,,,MBLY,MBLY,Auto Parts,False,True
AAGFF,AFTERMATH SILVER,AAGFF,0.5778999924659729,USD,45.2010024363024,0.0,0.0,Seitwärts,0.0,0.0,63.2,32.9,Zyklus-neutral,-39.66,100.0,0.0,-10936923.0,254957904.0,1.0,-4.29,0.0,0.0,0.0,8.209,9.68,"[0.0, 0.0, 0.0, 67.13, 25.0]",0.0,35.2,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.5, ""liquidity"": 0.02259887005649719, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA00831V2057,AAGFF,AAGFF,Edelmetalle ⛏️,0.86,0.9361153438071552,0.4577620417782621,0.4900314828853677,963288.75,556684.5613675565,0.6383045010268689,-0.09463274732313576,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,-0.16155145018172745,Basic Materials,Other Industrial Metals & Mining,Canada,USD,7.817160087841235,45.2010024363024,32.9,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",33.99,75.41,,neutral,stock,,,,0.00031406562803626414,AAGFF,AFTERMATH SILVER,CA00831V2057,AAGFF,AAGFF,Edelmetalle ⛏️,Basic Materials,Other Industrial Metals & Mining,Canada,USD,0.5778999924659729,0.86,45.2010024363024,0.0,0.0,35.2,Seitwärts,63.2,Zyklus-neutral,-0.16155145018172745,-0.09463274732313576,0.6383045010268689,0.9361153438071552,0.4577620417782621,0.4900314828853677,963288.75,556684.5613675565,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,False,False,False,AVOID,,,AAGFF,AAGFF,Other Industrial Metals & Mining,False,False
DV.V,DOLLY VARDEN,DV.V,4.059999942779541,CAD,-6.018523577554524,0.0,0.0,Seitwärts,0.0,0.0,60.7,32.7,Zyklus-neutral,-26.19,100.0,0.0,-20282864.0,565411840.0,1.0,-3.59,0.0,0.0,0.0,4.598,12.31,"[0.0, 0.0, 0.0, 67.27, 100.0]",-111.962166,35.5,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.5, ""liquidity"": 0.04519774011299438, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA2568277834,DV.V,DV.V,Edelmetalle ⛏️,7.53,0.6565849364535851,0.418148611624238,0.5140665129283539,283067.45,1149253.8308027505,5.76815000295639,-0.29613481953509513,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,-0.3659775522178056,Basic Materials,Silver,Canada,CAD,4.639170696636952,-6.018523577554524,32.7,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",30.5,72.04,,neutral,stock,,,,0.00031406562803626414,DV.V,DOLLY VARDEN,CA2568277834,DV.V,DV.V,Edelmetalle ⛏️,Basic Materials,Silver,Canada,CAD,4.059999942779541,7.53,-6.018523577554524,0.0,0.0,35.5,Seitwärts,60.7,Zyklus-neutral,-0.3659775522178056,-0.29613481953509513,5.76815000295639,0.6565849364535851,0.418148611624238,0.5140665129283539,283067.45,1149253.8308027505,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,False,False,False,AVOID,,,DV.V,DV.V,Silver,False,False
TEM,Tempus AI,TEM,47.27000045776367,USD,-19.293152289463166,0.0,0.0,Seitwärts,0.0,0.0,46.7,31.3,Zyklus-neutral,-72.61,263.048,0.0,-108350376.0,10517640192.0,1105257984.0,-1.03,84.7,-18.45,66.25,3.275,55.68,"[100.0, 0.0, 0.0, 68.71, 100.0]",-119.52941,44.5,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.5, ""liquidity"": 0.4463276836158192, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US88023B1035,TEM,TEM,Pharma 🧪,,0.7508077314525652,0.4296824951473743,0.5451816069300469,4751322.05,224594995.47848263,69.03654985427856,-0.3152902258652762,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,-0.22827785990303973,Healthcare,Health Information Services,United States,USD,-3.194760013911968,-19.293152289463166,31.3,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech",35.65,72.46,,neutral,stock,,,,0.00031406562803626414,TEM,Tempus AI,US88023B1035,TEM,TEM,Pharma 🧪,Healthcare,Health Information Services,United States,USD,47.27000045776367,,-19.293152289463166,0.0,0.0,44.5,Seitwärts,46.7,Zyklus-neutral,-0.22827785990303973,-0.3152902258652762,69.03654985427856,0.7508077314525652,0.4296824951473743,0.5451816069300469,4751322.05,224594995.47848263,neutral,0.00031406562803626414,bear,-0.22397929863732013,2026-03-25,False,True,False,AVOID,,,TEM,TEM,Health Information Services,False,True
