Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official,TrendOK,LiquidityOK
MELI,MercadoLibre Inc.,MELI,1966.25,USD,-20.488409611217804,27.79,0.0,Seitwärts,0.0,0.0,50.3,20.4,Zyklus-neutral,40.65,159.296,0.0,-4066249984.0,108489015296.0,26193000448.0,-3.75,39.5,7.93,47.43,1.174,84.75,"[79.0, 81.3, 0.0, 79.65, 27.28]",33.958015,60.3,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.6961325966850829, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US58733R1023,MELI,MELI,Konsum 🥨,,0.41428164061773737,0.33292002377092683,0.38397906918790814,497578.9,978364512.125,1862.4942510986327,0.055707956596464436,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.11905322874658975,Consumer Cyclical,Internet Retail,Uruguay,USD,1.838663731710466,-20.488409611217804,20.4,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",58.74,49.49,,bull,stock,,,,0.08753851513769262,MELI,MercadoLibre Inc.,US58733R1023,MELI,MELI,Konsum 🥨,Consumer Cyclical,Internet Retail,Uruguay,USD,1966.25,,-20.488409611217804,27.79,0.0,60.3,Seitwärts,50.3,Zyklus-neutral,0.11905322874658975,0.055707956596464436,1862.4942510986327,0.41428164061773737,0.33292002377092683,0.38397906918790814,497578.9,978364512.125,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,MELI,MELI,Internet Retail,True,True
SU.PA,Schneider Electric S.E.,SU.PA,297.54998779296875,EUR,41.416075578798115,27.73,,,,,,,,,,,,,,,,,,,,,,59.4,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.4419889502762431, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",FR0000121972,SU.PA,SU.PA,Energie,,0.32430018272036054,0.18640745465758815,0.17762918089750324,680079.6,202357676.67824706,257.2782286071777,0.1565299924669472,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.08028870872137395,Industrials,Electrical Equipment & Parts,France,EUR,-0.5514787255158193,41.416075578798115,0.0,stock,S3 Energie,pillar,86.0,manual gap-filling addition for grid and electrification coverage,"energy, grid, electrification",53.24,32.72,,bull,stock,,,,0.08753851513769262,SU.PA,Schneider Electric S.E.,FR0000121972,SU.PA,SU.PA,Energie,Industrials,Electrical Equipment & Parts,France,EUR,297.54998779296875,,41.416075578798115,27.73,,59.4,,,,0.08028870872137395,0.1565299924669472,257.2782286071777,0.32430018272036054,0.18640745465758815,0.17762918089750324,680079.6,202357676.67824706,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,SU.PA,SU.PA,Electrical Equipment & Parts,True,True
ICE,"Intercontinental Exchange, Inc.",ICE,162.3300018310547,USD,-6.905432233570297,26.95,,,,,,,,,,,,,,,,,,,,,,56.0,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.5966850828729282, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US45866F1049,ICE,ICE,Finanzen,,0.2461060762431023,0.18906227613266174,0.29512391202934163,3416252.15,554560217.7648445,154.30577514648436,0.05200211513115982,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.10712116631021074,Financial Services,Financial Data & Stock Exchanges,United States,USD,0.6760086211587524,-6.905432233570297,0.0,stock,S21 Finanzsystem,pillar,85.0,manual gap-filling addition for market infrastructure coverage,"payments, exchanges, capital markets, crypto",52.18,33.17,,bull,stock,,,,0.08753851513769262,ICE,"Intercontinental Exchange, Inc.",US45866F1049,ICE,ICE,Finanzen,Financial Services,Financial Data & Stock Exchanges,United States,USD,162.3300018310547,,-6.905432233570297,26.95,,56.0,,,,0.10712116631021074,0.05200211513115982,154.30577514648436,0.2461060762431023,0.18906227613266174,0.29512391202934163,3416252.15,554560217.7648445,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,ICE,ICE,Financial Data & Stock Exchanges,True,True
DIS,THE WALT DISNEY COMPANY,DIS,108.0999984741211,USD,-7.361624329160621,26.94,,,,,,,,,,,,,,,,,,,,,,52.0,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.7016574585635359, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US2546871060,DIS,DIS,Medien & Digitales 📱,,0.26325293427777047,0.18247354327648796,0.21705403788810718,9509228.45,1027947580.9350688,103.3364500427246,0.046097465409610905,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.042234772985969116,Communication Services,Entertainment,United States,USD,1.198276336784998,-7.361624329160621,0.0,stock,S19 Medien & Unterhaltung,pillar,75.0,manual thematic assignment after stack redesign,"media, entertainment, streaming",50.88,29.22,,bull,stock,,,,0.08753851513769262,DIS,THE WALT DISNEY COMPANY,US2546871060,DIS,DIS,Medien & Digitales 📱,Communication Services,Entertainment,United States,USD,108.0999984741211,,-7.361624329160621,26.94,,52.0,,,,0.042234772985969116,0.046097465409610905,103.3364500427246,0.26325293427777047,0.18247354327648796,0.21705403788810718,9509228.45,1027947580.9350688,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,DIS,DIS,Entertainment,True,True
RACE,Ferrari N.V.,RACE,420.5400085449219,USD,-10.858218933596808,26.77,,,,,,,,,,,,,,,,,,,,,,59.1,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.41436464088397784, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",NL0011585146,RACE,RACE,,,0.35557125315035504,0.26173371935331646,0.3758455831020554,431094.1,181292316.4976654,362.76796783447264,0.15925342321516656,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.1872936473466782,Consumer Cyclical,Auto Manufacturers,Italy,USD,1.5698965959456856,-10.858218933596808,0.0,stock,S12 Luxus & Marken,pillar,78.0,manual thematic assignment after stack redesign,"luxury, brands, premium consumption",55.17,43.32,,bull,stock,,,,0.08753851513769262,RACE,Ferrari N.V.,NL0011585146,RACE,RACE,,Consumer Cyclical,Auto Manufacturers,Italy,USD,420.5400085449219,,-10.858218933596808,26.77,,59.1,,,,0.1872936473466782,0.15925342321516656,362.76796783447264,0.35557125315035504,0.26173371935331646,0.3758455831020554,431094.1,181292316.4976654,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,RACE,RACE,Auto Manufacturers,True,True
CME,CME Group Inc.,CME,285.79998779296875,USD,11.41006009064036,26.74,,,,,,,,,,,,,,,,,,,,,,55.9,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.5911602209944752, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US12572Q1058,CME,CME,Finanzen,,0.235596346307081,0.1652029663792609,0.3108934459043866,1793011.75,512442736.26264954,274.8989192199707,0.039654825140564176,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.09766816535055245,Financial Services,Financial Data & Stock Exchanges,United States,USD,1.7299015125395334,11.41006009064036,0.0,stock,S21 Finanzsystem,pillar,85.0,manual gap-filling addition for derivatives and exchange infrastructure,"payments, exchanges, capital markets, crypto",51.69,32.65,,bull,stock,,,,0.08753851513769262,CME,CME Group Inc.,US12572Q1058,CME,CME,Finanzen,Financial Services,Financial Data & Stock Exchanges,United States,USD,285.79998779296875,,11.41006009064036,26.74,,55.9,,,,0.09766816535055245,0.039654825140564176,274.8989192199707,0.235596346307081,0.1652029663792609,0.3108934459043866,1793011.75,512442736.26264954,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,CME,CME,Financial Data & Stock Exchanges,True,True
PFE,PFIZER INC.,PFE,27.959999084472656,USD,20.843686264093762,25.97,0.48,BUY,26.83,28.94,60.4,100.0,Zyklus-Hoch,8.58,66.531,636.0,0.0,204229378048.0,62578999296.0,0.0,-1.2,12.42,11.22,1.0,68.0,"[0.0, 17.16, 0.0, 20.0, 21.85]",9.772898,50.5,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.7182320441988951, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7170811035,PFE,PFE,Pharma & Gesundheit,26.43,0.2354365575286928,0.13340872310638344,0.1572429309198753,38093315.35,1065089062.3105283,25.340059814453124,0.10339120306753213,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.09312936582266196,Healthcare,Drug Manufacturers - General,United States,USD,-0.2141376599242406,20.843686264093762,100.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech",46.73,20.96,,bull,stock,,,,0.08753851513769262,PFE,PFIZER INC.,US7170811035,PFE,PFE,Pharma & Gesundheit,Healthcare,Drug Manufacturers - General,United States,USD,27.959999084472656,26.43,20.843686264093762,25.97,0.48,50.5,BUY,60.4,Zyklus-Hoch,0.09312936582266196,0.10339120306753213,25.340059814453124,0.2354365575286928,0.13340872310638344,0.1572429309198753,38093315.35,1065089062.3105283,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,PFE,PFE,Drug Manufacturers - General,True,True
ABT,Abbott Laboratories,ABT,112.47000122070312,USD,-13.259763497789667,25.95,0.0,Seitwärts,0.0,0.0,40.7,80.8,Zyklus-Hoch,13.16,25.31,224.0,0.0,200792539136.0,44328001536.0,0.0,4.4,14.72,19.12,1.0,81.66,"[8.8, 26.32, 0.0, 19.21, 25.41]",17.985203,56.6,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.6629834254143646, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0028241000,ABT,ABT,Pharma 🧪,107.46,0.2677394917280848,0.18705967518341884,0.3861068368030456,7598000.05,854547074.8984023,105.65255722045899,0.06452701363411939,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.27354584557465844,Healthcare,Medical Devices,United States,USD,0.7886055306856266,-13.259763497789667,80.8,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",50.82,33.72,,bull,stock,,,,0.08753851513769262,ABT,Abbott Laboratories,US0028241000,ABT,ABT,Pharma 🧪,Healthcare,Medical Devices,United States,USD,112.47000122070312,107.46,-13.259763497789667,25.95,0.0,56.6,Seitwärts,40.7,Zyklus-Hoch,0.27354584557465844,0.06452701363411939,105.65255722045899,0.2677394917280848,0.18705967518341884,0.3861068368030456,7598000.05,854547074.8984023,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,ABT,ABT,Medical Devices,True,True
FCX,FREEPORT-MCMORAN,FCX,76.44999694824219,USD,74.03569358982809,25.62,0.0,Seitwärts,0.0,0.0,65.4,37.1,Zyklus-neutral,13.95,33.768,95.0,1371124992.0,106995998720.0,25915000832.0,1.28,-1.5,8.51,7.01,2.291,85.98,"[0.0, 27.9, 0.0, 62.93, 14.34]",18.48081,62.3,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.7348066298342542, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US35671D8570,FCX,FCX,Fundament,62.52,0.5098521419133785,0.39762401424282884,0.24309796349452595,14381600.8,1099473337.2708375,59.90146776199341,0.2762624991427769,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.1262677391692153,Basic Materials,Copper,United States,USD,-2.5121158718456216,74.03569358982809,37.1,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",53.71,44.25,,bull,stock,,,,0.08753851513769262,FCX,FREEPORT-MCMORAN,US35671D8570,FCX,FCX,Fundament,Basic Materials,Copper,United States,USD,76.44999694824219,62.52,74.03569358982809,25.62,0.0,62.3,Seitwärts,65.4,Zyklus-neutral,0.1262677391692153,0.2762624991427769,59.90146776199341,0.5098521419133785,0.39762401424282884,0.24309796349452595,14381600.8,1099473337.2708375,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,FCX,FCX,Copper,True,True
XOM,EXXON MOBIL CORP,XOM,156.7100067138672,USD,41.09009565826518,25.38,0.0,BUY,125.93,136.59,68.0,91.8,Zyklus-Hoch,11.08,16.329,272.0,12923750400.0,673590607872.0,323904995328.0,1.92,-1.3,8.9,7.6,1.153,67.11,"[0.0, 22.16, 0.0, 28.24, 12.41]",18.14254,53.2,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.8176795580110497, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US30231G1022,XOM,XOM,Energie ⚡,136.58,0.25685291631454715,0.1666124244409117,0.2011225721014881,14055810.45,2202686149.9883447,141.91258193969728,0.10427140829879167,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.03899832711086537,Energy,Oil & Gas Integrated,United States,USD,0.1725928587619885,41.09009565826518,91.8,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",46.48,23.02,,bull,stock,,,,0.08753851513769262,XOM,EXXON MOBIL CORP,US30231G1022,XOM,XOM,Energie ⚡,Energy,Oil & Gas Integrated,United States,USD,156.7100067138672,136.58,41.09009565826518,25.38,0.0,53.2,BUY,68.0,Zyklus-Hoch,0.03899832711086537,0.10427140829879167,141.91258193969728,0.25685291631454715,0.1666124244409117,0.2011225721014881,14055810.45,2202686149.9883447,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,XOM,XOM,Oil & Gas Integrated,True,True
6503.T,MITSUBISHI EL.,6503.T,5563.0,JPY,55.51950784247066,25.25,0.09,BUY,5152.0,5863.86,79.6,100.0,Zyklus-Hoch,9.51,8.262,95.0,252386869248.0,11700824702976.0,5677370048512.0,2.16,4.9,6.59,11.49,1.988,49.55,"[9.8, 19.02, 0.0, 20.0, 0.0]",35.206493,54.6,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.9558011049723757, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",JP3902400005,6503.T,6503.T,Hardware 💻,4886.0,0.42288697153949756,0.2698548395680431,0.2115853658536585,6032030.0,33556182890.0,5407.552020263672,0.02874646034912276,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.17430402135852352,Industrials,Electrical Equipment & Parts,Japan,JPY,-0.9966186154119927,55.51950784247066,100.0,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",46.7,24.28,,bull,stock,,,,0.08753851513769262,6503.T,MITSUBISHI EL.,JP3902400005,6503.T,6503.T,Hardware 💻,Industrials,Electrical Equipment & Parts,Japan,JPY,5563.0,4886.0,55.51950784247066,25.25,0.09,54.6,BUY,79.6,Zyklus-Hoch,-0.17430402135852352,0.02874646034912276,5407.552020263672,0.42288697153949756,0.2698548395680431,0.2115853658536585,6032030.0,33556182890.0,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,6503.T,6503.T,Electrical Equipment & Parts,True,True
PAAS.TO,PAN AMER. SILVER,PAAS.TO,73.51000213623047,CAD,64.34098094910124,25.14,0.0,Seitwärts,0.0,0.0,71.7,41.7,Zyklus-neutral,11.29,13.316,97.0,996537472.0,33913999360.0,3254799872.0,2.94,19.3,19.48,38.78,2.313,68.03,"[38.6, 22.58, 0.0, 58.27, 22.51]",16.049044,46.2,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.28729281767955794, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA6979001089,PAAS.TO,PAAS.TO,Edelmetalle ⛏️,87.0,0.568354459589997,0.40773464963875733,0.37078764485817806,1071886.85,78794404.63329735,71.56606637954712,0.027162814096471033,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.053614938374434984,Basic Materials,Gold,Canada,CAD,-3.4161062321256597,64.34098094910124,41.7,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",55.88,53.26,,bull,stock,,,,0.08753851513769262,PAAS.TO,PAN AMER. SILVER,CA6979001089,PAAS.TO,PAAS.TO,Edelmetalle ⛏️,Basic Materials,Gold,Canada,CAD,73.51000213623047,87.0,64.34098094910124,25.14,0.0,46.2,Seitwärts,71.7,Zyklus-neutral,-0.053614938374434984,0.027162814096471033,71.56606637954712,0.568354459589997,0.40773464963875733,0.37078764485817806,1071886.85,78794404.63329735,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,PAAS.TO,PAAS.TO,Gold,True,True
CVX,CHEVRON CORP,CVX,201.86000061035156,USD,30.643993432395167,25.13,0.0,Seitwärts,0.0,0.0,61.0,80.8,Zyklus-Hoch,7.16,21.239,391.0,0.0,400448815104.0,186030997504.0,0.0,-6.0,6.61,0.61,1.0,68.9,"[0.0, 14.32, 0.0, 19.2, 14.89]",19.885374,62.8,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.7790055248618785, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US1667641005,CVX,CVX,Energie ⚡,168.91,0.23540570680923512,0.16108475193092434,0.2081099638965056,7851363.1,1584876160.1580915,176.7225405883789,0.14224252287387995,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.07887762896902006,Energy,Oil & Gas Integrated,United States,USD,1.046201278065828,30.643993432395167,80.8,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",46.28,23.57,,bull,stock,,,,0.08753851513769262,CVX,CHEVRON CORP,US1667641005,CVX,CVX,Energie ⚡,Energy,Oil & Gas Integrated,United States,USD,201.86000061035156,168.91,30.643993432395167,25.13,0.0,62.8,Seitwärts,61.0,Zyklus-Hoch,0.07887762896902006,0.14224252287387995,176.7225405883789,0.23540570680923512,0.16108475193092434,0.2081099638965056,7851363.1,1584876160.1580915,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,CVX,CVX,Oil & Gas Integrated,True,True
ETN,Eaton Corporation plc,ETN,402.7799987792969,USD,16.64967662653636,25.04,,,,,,,,,,,,,,,,,,,,,,51.5,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.6464088397790055, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",IE00B8KQN827,ETN,ETN,Energie,,0.3826999749120853,0.2607757158598153,0.1832572876595594,1871060.65,753625806.3229904,378.1298359680176,0.0651896794871385,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.007638342990891722,Industrials,Electrical Equipment & Parts,Ireland,USD,-3.187195820902222,16.64967662653636,0.0,stock,S3 Energie,pillar,86.0,manual gap-filling addition for grid and power management coverage,"energy, grid, electrification",49.82,34.96,,bull,stock,,,,0.08753851513769262,ETN,Eaton Corporation plc,IE00B8KQN827,ETN,ETN,Energie,Industrials,Electrical Equipment & Parts,Ireland,USD,402.7799987792969,,16.64967662653636,25.04,,51.5,,,,-0.007638342990891722,0.0651896794871385,378.1298359680176,0.3826999749120853,0.2607757158598153,0.1832572876595594,1871060.65,753625806.3229904,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,ETN,ETN,Electrical Equipment & Parts,True,True
UBER,UBER TECH. DL,UBER,78.81999969482422,USD,-15.925333658854168,25.03,,,,,,,,,,,,,,,,,,,,,,52.7,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.7734806629834254, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US90353T1007,UBER,UBER,Tech 💻,,0.35744667695158894,0.21815648003498272,0.3412587068275156,19278597.05,1519539013.597639,76.73990013122558,0.027105841420716592,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.05159204626225322,Technology,Software - Application,United States,USD,2.430153113378064,-15.925333658854168,0.0,stock,S15 Mobilität,pillar,85.0,manual thematic assignment after stack redesign,"mobility, autos, autonomy",50.64,37.55,,bull,stock,,,,0.08753851513769262,UBER,UBER TECH. DL,US90353T1007,UBER,UBER,Tech 💻,Technology,Software - Application,United States,USD,78.81999969482422,,-15.925333658854168,25.03,,52.7,,,,0.05159204626225322,0.027105841420716592,76.73990013122558,0.35744667695158894,0.21815648003498272,0.3412587068275156,19278597.05,1519539013.597639,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,UBER,UBER,Software - Application,True,True
ETH-USD,Ethereum,ETH-USD,2438.570068359375,USD,-45.895852968897266,24.8,,,,,,,,,,,,,,,,,,,,,,58.2,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.988950276243094, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,ETH-USD,ETH-USD,,,0.5331996755201636,0.3685923880471456,0.6681368014991265,14171913545.0,34559204182213.8,2018.0605010986328,0.20837312212979575,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.2552438495869931,Cryptocurrency,Digital Currency,Global,USD,-2.861687270973212,-45.895852968897266,0.0,crypto,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto",56.07,55.45,,bull,crypto,,,,0.12192434369657046,ETH-USD,Ethereum,,ETH-USD,ETH-USD,,Cryptocurrency,Digital Currency,Global,USD,2438.570068359375,,-45.895852968897266,24.8,,58.2,,,,0.2552438495869931,0.20837312212979575,2018.0605010986328,0.5331996755201636,0.3685923880471456,0.6681368014991265,14171913545.0,34559204182213.8,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,True,OK,ETH,USD,CRYPTO:ETH,ETH,Krypto,True,True
SAP.DE,SAP SE O.N.,SAP.DE,189.8800048828125,EUR,-18.298000411268333,24.67,0.0,Seitwärts,0.0,0.0,35.8,68.8,Zyklus-neutral,16.46,17.84,134.0,7799625216.0,206661484544.0,36800000000.0,3.77,3.3,19.91,23.21,1.174,40.19,"[6.6, 32.92, 0.0, 31.24, 36.01]",20.883703,59.0,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.56353591160221, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0007164600,SAP.DE,SAP.DE,Gehirn,195.54,0.41203589358420084,0.31092088318806266,0.46075256027080425,2424005.45,460270166.68196416,167.19109252929687,0.1357064662373677,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.2010285291224112,Technology,Software - Application,Germany,EUR,5.477169412477312,-18.298000411268333,68.8,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",52.61,45.37,,bull,stock,,,,0.08753851513769262,SAP.DE,SAP SE O.N.,DE0007164600,SAP.DE,SAP.DE,Gehirn,Technology,Software - Application,Germany,EUR,189.8800048828125,195.54,-18.298000411268333,24.67,0.0,59.0,Seitwärts,35.8,Zyklus-neutral,0.2010285291224112,0.1357064662373677,167.19109252929687,0.41203589358420084,0.31092088318806266,0.46075256027080425,2424005.45,460270166.68196416,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,SAP.DE,SAP.DE,Software - Application,True,True
