Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags
0700.HK,TENCENT HLDGS,0700.HK,433.3999938964844,HKD,-33.71889362251063,0.0,0.0,Seitwärts,0.0,0.0,60.8,13.1,Zyklus-Tief,19.83,32.47,82.0,129573249024.0,5078710222848.0,729841008640.0,2.55,15.4,29.86,45.26,1.356,24.22,"[30.8, 39.66, 0.0, 86.9, 36.1]",15.502593,39.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.8993288590604027, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",KYG875721634,0700.HK,0700.HK,Gehirn,607.0,0.3289466422103683,0.1908538471768184,0.3850954246512269,18004759.2,7803262527.3876705,505.24926498413083,-0.14220559250076914,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.038838669428267525,Communication Services,Internet Content & Information,China,HKD,-1.230627631428316,-33.71889362251063,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
0700.HK,Tencent Holdings Limited,0700.HK,433.3999938964844,HKD,-33.71889362251063,0.0,0.0,Seitwärts,0.0,0.0,60.8,13.1,Zyklus-Tief,19.83,32.47,82.0,129573249024.0,5078710222848.0,729841008640.0,2.55,15.4,29.86,45.26,1.356,24.22,"[30.8, 39.66, 0.0, 86.9, 36.1]",15.502593,39.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.8993288590604027, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",KYG875721634,0700.HK,0700.HK,Gehirn,607.0,0.3289466422103683,0.1908538471768184,0.3850954246512269,18004759.2,7803262527.3876705,505.24926498413083,-0.14220559250076914,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.038838669428267525,Communication Services,Internet Content & Information,China,HKD,-1.230627631428316,-33.71889362251063,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
8035.T,Tokyo Electron Limited,8035.T,51690.0,JPY,117.30910051160089,,,,,,,,,,,,,,,,,,,,,,,,,,JP3571400005,8035.T,8035.T,,,0.5714290306565167,0.3497703132563884,0.36548223350253806,2792380.0,144338122200.0,48776.00764648437,0.05974233017666131,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.2911223948809265,Technology,Semiconductor Equipment & Materials,Japan,JPY,2.0533070088845085,117.30910051160089,,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
9888.HK,"Baidu, Inc. Class A",9888.HK,88.05000305175781,,-32.78625721239862,,,,,,,,,,,,,,,,,,,,,,,,,,KYG070341048,9888.HK,9888.HK,,,0.4684876425226942,0.2920523627059906,0.45140185014481116,15688313.15,1381356020.7344322,119.17999980926514,-0.2612015170945424,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.21215375677032744,Communication Services,Internet Content & Information,China,,-0.956128750879337,-32.78625721239862,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
9988.HK,Alibaba Group Holding Limited,9988.HK,106.19999694824219,,-34.208436972734106,,,,,,,,,,,,,,,,,,,,,,,,,,KYG017191142,9988.HK,9988.HK,,,0.4509932070665019,0.24224257099479204,0.515935019856621,89517174.15,9506723621.545265,131.0453654098511,-0.1895936447954778,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.015023424230059867,Consumer Cyclical,Internet Retail,Hong Kong,,-0.9328358474513854,-34.208436972734106,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
AMAT,"Applied Materials, Inc.",AMAT,416.0400085449219,USD,134.85157043045416,,,,,,,,,,,,,,,,,,,,,,,,,,US0382221051,AMAT,AMAT,,,0.5993841164383852,0.37588487944023646,0.4248628346251607,5915662.25,2461152173.038872,414.56310745239256,0.0035625482971828326,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.3463054054888338,Technology,Semiconductor Equipment & Materials,United States,USD,0.15889153410153511,134.85157043045416,,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
AMKR,"Amkor Technology, Inc.",AMKR,48.459999084472656,,83.31246623812703,,,,,,,,,,,,,,,,,,,,,,,,,,US0316521006,AMKR,AMKR,,,0.7896473576626932,0.5542028412886074,0.543238922412152,4213741.5,204197909.23220444,56.581991558074954,-0.1435437716126694,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.48450887443866697,Technology,Semiconductor Equipment & Materials,United States,,4.71045886490169,83.31246623812703,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
AMZN,AMAZON.COM,AMZN,251.2053985595703,USD,8.455834494113358,0.0,0.0,Seitwärts,0.0,0.0,47.3,1.3,Zyklus-Tief,22.29,43.435,0.0,23793125376.0,2277217140736.0,716923994112.0,1.04,13.6,10.83,24.43,1.051,66.62,"[27.2, 44.58, 0.0, 98.71, 32.39]",22.206844,34.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.8926174496644296, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0231351067,AMZN,AMZN,E-Commerce,244.38,0.3443491009883983,0.1825643853800567,0.2173622311569574,30970179.75,7779876347.560284,240.20167686462403,0.04581034503413517,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.006686267186444272,Consumer Cyclical,Internet Retail,United States,USD,2.1326198172555877,8.455834494113358,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
APLD,Applied Digital,APLD,26.604999542236328,USD,34.16540415832783,0.0,0.0,Seitwärts,0.0,0.0,66.8,50.9,Zyklus-neutral,-7.9,125.912,0.0,-1606530304.0,11793511424.0,263986000.0,-13.62,250.1,-47.35,202.75,4.823,67.1,"[100.0, 0.0, 0.0, 49.06, 56.34]",-41.865925,50.0,MED,{},US0381692070,APLD,APLD,Tech 💻,,1.0466325928582982,0.5521890654864869,0.532326312190512,14882587.15,395951224.3130423,32.29407501220703,-0.1761646824632771,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.45015584559490907,Technology,Information Technology Services,United States,USD,9.081591668788548,34.16540415832783,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
ASML,ASML HOLDING,ASML,1622.1600341796875,USD,87.19486375170837,0.0,0.0,Seitwärts,0.0,0.0,73.9,35.5,Zyklus-neutral,50.46,13.813,62.0,12685974528.0,535751229440.0,32667299840.0,2.37,4.9,29.42,34.32,1.262,18.74,"[9.8, 100.0, 0.0, 64.53, 12.03]",31.993082,39.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.8120805369127517, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",NL0010273215,ASML,ASML,Gehirn,1466.93,0.4673132878879635,0.276339696112257,0.2195313939004605,1150234.8,1865864922.482666,1503.1164761352538,0.07919782660523622,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.1794771432500052,Technology,Semiconductor Equipment & Materials,Netherlands,USD,1.2445272085712444,87.19486375170837,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
ASX,"ASE Technology Holding Co., Ltd.",ASX,40.005001068115234,,257.58791247151436,,,,,,,,,,,,,,,,,,,,,,,,,,US00215W1009,ASX,ASX,,,0.5589111049443256,0.36960379151801404,0.303345400370175,5698282.4,227959793.49842227,28.90095920562744,0.3842101496868544,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.024962617085599326,Technology,Semiconductors,Taiwan,,5.415020458135578,257.58791247151436,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
BIDU,BAIDU INC,BIDU,90.11000061035156,USD,-34.6223613050488,0.0,0.0,Seitwärts,0.0,0.0,65.8,26.0,Zyklus-neutral,3.08,33.81,0.0,21750999040.0,396094570496.0,130462998528.0,5.49,-7.1,6.9,-0.2,1.907,23.06,"[0.0, 6.16, 0.0, 73.98, 26.0]",17.818422,26.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.5771812080536913, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0567521085,BIDU,BIDU,Tech 💻,158.08,0.4997229225257075,0.3270727611219947,0.4551439778249955,2609063.4,235102704.56644592,121.73245014190674,-0.25977009001866014,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.21491981543012462,Communication Services,Internet Content & Information,China,USD,1.7617137265166782,-34.6223613050488,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
DVLT,Datavault AI Inc.,DVLT,0.16429999470710754,USD,-51.67647265325779,0.0,0.0,Seitwärts,0.0,0.0,44.8,71.3,Zyklus-neutral,-165.72,29.069,0.0,-28070000.0,238018480.0,6170000.0,-11.79,147.8,0.0,147.8,0.684,3.15,"[100.0, 0.0, 0.0, 28.75, 100.0]",0.0,21.6,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.22818791946308725, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US86633R6099,DVLT,DVLT,Tech 💻,,2.0675437399015237,0.8329261255196475,0.9532163763583584,57191062.85,9396491.323548855,0.6263715015351772,-0.7376956098666305,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.6204694246848491,Technology,Software - Infrastructure,United States,USD,-8.722228789770782,-51.67647265325779,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
GOOGL,ALPHABET INC.A,GOOGL,345.19000244140625,USD,38.695840339691934,0.0,0.0,Seitwärts,0.0,0.0,75.0,4.9,Zyklus-Tief,35.71,16.133,26.0,38088376320.0,3794015354880.0,402835996672.0,1.0,18.0,32.81,50.81,2.005,81.35,"[36.0, 71.42, 0.0, 95.07, 21.4]",23.884943,40.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.9194630872483222, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US02079K3059,GOOGL,GOOGL,Gehirn,335.67,0.3146723517984332,0.18416635960850863,0.21047200943300937,23483346.1,8106216297.591389,336.8989956665039,0.024609769935644454,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.08265835823447709,Communication Services,Internet Content & Information,United States,USD,0.6766434384046338,38.695840339691934,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
IFX.DE,INFINEON TECH.,IFX.DE,54.400001525878906,EUR,67.89769292217889,0.0,0.0,Seitwärts,0.0,0.0,57.6,40.9,Zyklus-neutral,5.71,41.673,83.0,1671250048.0,61230231552.0,14899999744.0,2.73,7.0,6.88,13.88,1.721,55.03,"[14.0, 11.42, 0.0, 59.12, 22.1]",18.915174,25.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.4429530201342282, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0006231004,IFX.DE,IFX.DE,Gehirn,42.32,0.5177516830166807,0.3245094398494257,0.3859090805053711,3452496.75,187815828.46809196,54.18803113937378,0.003911756564100477,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.3578673814728144,Technology,Semiconductors,Germany,EUR,-1.0909063165838062,67.89769292217889,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
JD,JD.COM ADR,JD,26.780000686645508,USD,-21.297606612949636,0.0,0.0,Seitwärts,0.0,0.0,39.9,39.2,Zyklus-neutral,11.72,36.821,353.0,-13451249664.0,68616331264.0,1303786946560.0,-19.6,14.9,2.47,17.37,1.198,15.54,"[29.8, 23.44, 0.0, 60.83, 42.95]",9.074207,26.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.5167785234899329, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US47215P1066,JD,JD,E-Commerce,29.49,0.3193078524779112,0.1835969584578368,0.2977605781272903,5651190.95,151338897.5213649,28.617800807952882,-0.0642187753573521,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.049855421351857054,Consumer Cyclical,Internet Retail,China,USD,-0.44609268991254725,-21.297606612949636,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
KLAC,KLA Corporation,KLAC,168.75,,71.39658335094951,,,,,,,,,,,,,,,,,,,,,,,,,,US4824801009,KLAC,KLAC,,,0.6063018765658256,0.43857382125767885,0.44466815138541516,8574335.3,1446919081.8750002,173.64861763000488,-0.028209943141859206,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.3703276177630468,Technology,Semiconductor Equipment & Materials,United States,,0.8305445653556287,71.39658335094951,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
LRCX,Lam Research Corporation,LRCX,268.94000244140625,,121.84449131187579,,,,,,,,,,,,,,,,,,,,,,,,,,US5128073062,LRCX,LRCX,,,0.6461781017832514,0.39803165541326796,0.41764933440295926,7496512.7,2016112143.840033,266.3372190093994,0.009772511110867299,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.3299097475766164,Technology,Semiconductor Equipment & Materials,United States,,-0.10771776291187418,121.84449131187579,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
MELI,MercadoLibre Inc.,MELI,1819.2650146484375,USD,-25.63258429758425,0.0,0.0,Seitwärts,0.0,0.0,50.3,20.4,Zyklus-neutral,40.65,159.296,0.0,-4066249984.0,108489015296.0,26193000448.0,-3.75,39.5,7.93,47.43,1.174,84.75,"[79.0, 81.3, 0.0, 79.65, 27.28]",33.958015,38.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7114093959731543, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US58733R1023,MELI,MELI,Konsum 🥨,,0.4136415950794727,0.32946424238324046,0.38397906918790814,428099.4,778826261.2119874,1854.356025390625,-0.018923556351480908,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.09139710233669707,Consumer Cyclical,Internet Retail,Uruguay,USD,-1.111313561548799,-25.63258429758425,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
META,META PLATFORMS INC,META,677.2050170898438,USD,-12.413682261045,0.0,0.0,Seitwärts,0.0,0.0,47.0,39.9,Zyklus-neutral,30.24,39.164,31.0,23432374272.0,1700112498688.0,200965996544.0,1.38,23.8,30.08,53.88,2.599,79.52,"[47.6, 60.48, 0.0, 60.14, 29.7]",18.803259,45.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.6, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.9060402684563759, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US30303M1027,META,META,Tech 💻,673.89,0.39503781331144194,0.2870441064438956,0.32463365812905576,17606222.6,11923022276.720594,623.3887353515624,0.08632860795588715,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.15201715027425666,Communication Services,Internet Content & Information,United States,USD,0.5784882959369853,-12.413682261045,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
MSFT,MICROSOFT DL,MSFT,495.6700134277344,USD,-2.0139897838754695,0.0,0.0,Seitwärts,0.0,0.0,53.6,43.2,Zyklus-neutral,34.39,31.539,88.0,53640626176.0,3102605836288.0,305453006848.0,1.73,16.7,39.04,55.74,1.386,76.1,"[33.4, 68.78, 0.0, 56.83, 36.18]",21.908993,40.2,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.9261744966442953, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US5949181045,MSFT,MSFT,Gehirn,481.15,0.32542634231187784,0.20618315057950398,0.34498397568158834,19572314.3,9701409291.892838,430.0147392272949,0.15268145068333516,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.287715946796419,Technology,Software - Infrastructure,United States,USD,1.0952530631171742,-2.0139897838754695,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
MU,MICRON TECHNOLOGY INC,MU,976.1400146484375,USD,511.10489446092646,0.0,0.0,Seitwärts,0.0,0.0,76.3,0.0,Zyklus-Tief,22.55,21.244,12.0,444249984.0,422271320064.0,42311999488.0,0.11,56.7,28.15,84.85,2.46,83.37,"[100.0, 45.1, 0.0, 100.0, 21.56]",8.597669,38.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.6, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.912751677852349, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US5951121038,MU,MU,Tech 💻,414.04,0.817108844783956,0.4721787645457808,0.3909541844002312,23964382.1,23392592294.134754,636.1325773620606,0.5344914714104614,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.1602674256253569,Technology,Semiconductors,United States,USD,5.352115645006017,511.10489446092646,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
NVDA,NVIDIA CORP.,NVDA,219.1999969482422,USD,29.02999258720409,0.0,0.0,Seitwärts,0.0,0.0,60.0,73.6,Zyklus-neutral,107.36,9.102,2.0,53282873344.0,4531735756800.0,187141996544.0,1.18,62.5,53.01,115.51,4.468,69.59,"[100.0, 100.0, 0.0, 26.36, 30.04]",24.441496,45.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.6, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.9463087248322147, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US67066G1040,NVDA,NVDA,Gehirn,186.47,0.3812875663939217,0.22549654370228714,0.20214390449746988,127791049.6,28011797682.332664,197.80676864624024,0.10815215499658581,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.020354096404234356,Technology,Semiconductors,United States,USD,2.4777948588080356,29.02999258720409,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
NXP,NXP SEMICONDUCTORS NV,NXP,13.625,USD,-1.0606094182825432,0.0,0.0,Seitwärts,0.0,0.0,48.7,100.0,Zyklus-Hoch,1.13,100.0,446.0,0.0,741452096.0,34414504.0,0.0,9.1,24.21,33.31,4.03,15.78,"[18.2, 2.26, 0.0, 0.0, 25.0]",0.0,26.6,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.06040268456375841, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",NL0009538784,NXP,NXP,Tech 💻,13.93,0.07848886382887728,0.054696712616400585,0.061931903452681736,184666.9,2516086.5124999997,13.970152130126953,-0.024706397390091728,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.056737922580086364,Financial Services,Asset Management,United States,USD,0.7021453725331694,-1.0606094182825432,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
ON,ON SEMICOND.,ON,68.22000122070312,USD,36.98795635710499,56.36,1.76,BUY,66.86,79.21,59.9,88.0,Zyklus-Hoch,1.5,39.064,0.0,1250724992.0,27005202432.0,5995400192.0,4.63,-11.2,2.02,-9.18,4.522,109.63,"[0.0, 3.0, 0.0, 31.95, 17.06]",16.742908,,,,US6821891057,ON,ON,Gehirn,63.03,0.6318489676495894,0.4563101093497342,0.5027252884621081,8804368.7,600634043.4615203,79.29514995574951,-0.1396699387191631,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.4602736461853817,Technology,Semiconductors,United States,USD,2.432436612159261,36.98795635710499,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
ON,ON SEMICONDUCTOR CORP,ON,68.22000122070312,USD,36.98795635710499,56.36,1.76,BUY,66.86,79.21,59.9,88.0,Zyklus-Hoch,1.5,39.064,0.0,1250724992.0,27005202432.0,5995400192.0,4.63,-11.2,2.02,-9.18,4.522,109.63,"[0.0, 3.0, 0.0, 31.95, 17.06]",16.742908,,,,US6821891057,ON,ON,Tech 💻,63.03,0.6318489676495894,0.4563101093497342,0.5027252884621081,8804368.7,600634043.4615203,79.29514995574951,-0.1396699387191631,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.4602736461853817,Technology,Semiconductors,United States,USD,2.432436612159261,36.98795635710499,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
ORCL,ORACLE CORP,ORCL,149.31500244140625,USD,-49.89654185810126,0.0,0.0,Seitwärts,0.0,0.0,47.1,57.0,Zyklus-neutral,69.03,432.511,125.0,-10208000000.0,571854749696.0,61015998464.0,-1.79,14.2,25.28,39.48,0.909,45.01,"[28.4, 100.0, 0.0, 42.99, 50.22]",20.229126,32.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.8657718120805369, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US68389X1054,ORCL,ORCL,Tech 💻,174.77,0.5706312152686648,0.3225290733992616,0.6455870226267003,28623127.85,4273862404.8034334,165.7228991317749,-0.09900802349180415,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.20816476766644032,Technology,Software - Infrastructure,United States,USD,4.299384340492263,-49.89654185810126,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
PLTR,PALANTIR TECHN.,PLTR,175.73280334472656,USD,4.397790906639298,0.0,0.0,Seitwärts,0.0,0.0,54.0,30.5,Zyklus-neutral,25.98,3.063,0.0,1260918400.0,326150029312.0,4475445760.0,0.39,70.0,36.31,106.31,7.11,60.57,"[100.0, 51.96, 0.0, 69.5, 4.56]",77.01267,38.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.6, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.8791946308724832, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US69608A1088,PLTR,PLTR,Gehirn,167.47,0.6083722954671812,0.35659556958183175,0.4822376656276136,27761956.6,4878686459.652634,151.69938877105713,0.1584278932721368,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.3466886701648355,Technology,Software - Infrastructure,United States,USD,0.7989027395277182,4.397790906639298,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
SAP.DE,SAP SE O.N.,SAP.DE,188.0,EUR,-12.176954117386007,0.0,0.0,Seitwärts,0.0,0.0,35.8,68.8,Zyklus-neutral,16.46,17.84,134.0,7799625216.0,206661484544.0,36800000000.0,3.77,3.3,19.91,23.21,1.174,40.19,"[6.6, 32.92, 0.0, 31.24, 36.01]",20.883703,31.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.5436241610738255, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0007164600,SAP.DE,SAP.DE,Gehirn,195.54,0.41266529546422964,0.31397117053137014,0.46075256027080425,2327243.25,437521731.0,165.7255768585205,0.13440546452582347,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.37283713300420684,Technology,Software - Application,Germany,EUR,0.7718709585392114,-12.176954117386007,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
